MeasureID,PlotID,Plot,Family,GenusSpecies,Genus,SpeciesName,SubSpeciesName,SpeciesID,Mnemonic,QuadratID,QuadratName,qx,qy,gx,gy,TreeID,Tag,StemID,StemTag,PrimaryStem,CensusID,PlotCensusNumber,DBH,HOM,ExactDate,ListOfTSM,Status
263440,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,6.5,17.4,986.5,397.4,344651,649295,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
263441,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1245,4919,8.5,17.6,988.5,397.6,344652,649296,1,NA,main,6,6,10,1.3,2005-10-11,NULL,alive
263442,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,8.3,16.8,988.3,396.8,344653,649297,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263443,1,bci,Myrsinaceae,Ardisia standleyana,Ardisia,standleyana,NULL,1448,ardife,1245,4919,7.8,13.7,987.8,393.7,344654,649299,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
263444,1,bci,Sapotaceae,Pouteria reticulata,Pouteria,reticulata,NULL,1155,poutre,1245,4919,8.4,5.8,988.4,385.8,344655,649300,2,NA,main,6,6,NA,NA,2005-10-11,R,alive
263445,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1245,4919,12.7,1.5,992.7,381.5,344656,649301,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263446,1,bci,Sapotaceae,Pouteria reticulata,Pouteria,reticulata,NULL,1155,poutre,1245,4919,13,2.6,993,382.6,344657,649302,1,NA,main,6,6,11,1.3,2005-10-11,NULL,alive
263447,1,bci,Meliaceae,Guarea bullata,Guarea,bullata,NULL,1127,guarsp,1246,4920,1.2,10.8,981.2,410.8,344658,649305,1,NA,main,6,6,18,1.3,2005-10-11,NULL,alive
263448,1,bci,Fabaceae-mimosoideae,Inga nobilis,Inga,nobilis,NULL,1131,ingaqu,1246,4920,3.5,12.4,983.5,412.4,344659,649306,2,NULL,main,6,6,27,1.3,2005-10-11,M,alive
263449,1,bci,Fabaceae-mimosoideae,Inga nobilis,Inga,nobilis,NULL,1131,ingaqu,1246,4920,3.5,12.4,983.5,412.4,344659,649306,3,NULL,secondary,6,6,12,1.3,2005-10-11,NULL,alive
263450,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1246,4920,4.4,12.3,984.4,412.3,344660,649307,1,NA,main,6,6,17,1.3,2005-10-11,NULL,alive
263451,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1246,4920,6.9,14.1,986.9,414.1,344661,649308,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263452,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1246,4920,6.9,7.37,986.9,407.37,344662,649309,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
263453,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1246,4920,11.99,18.65,991.99,418.65,344663,649310,1,NA,main,6,6,10,1.3,2005-10-11,NULL,alive
263454,1,bci,Malvaceae,Quararibea asterolepis,Quararibea,asterolepis,NULL,871,quaras,1246,4920,13.2,16.5,993.2,416.5,344664,649311,1,NA,main,6,6,11,1.3,2005-10-11,NULL,alive
263455,1,bci,Clusiaceae,Symphonia globulifera,Symphonia,globulifera,NULL,982,sympgl,1247,4921,1.2,1.1,981.2,421.1,344665,649312,1,NA,main,6,6,32,1.3,2005-10-10,NULL,alive
263456,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1247,4921,1.1,6.6,981.1,426.6,344666,649313,3,NULL,main,6,6,14,1.3,2005-10-10,M,alive
263457,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1247,4921,1.1,6.6,981.1,426.6,344666,649313,4,NULL,secondary,6,6,13,1.3,2005-10-10,NULL,alive
263458,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1247,4921,8.2,10.9,988.2,430.9,344667,649314,1,NA,main,6,6,15,1.3,2005-10-10,NULL,alive
263459,1,bci,Lacistemataceae,Lacistema aggregatum,Lacistema,aggregatum,NULL,548,laciag,1247,4921,6.5,7.9,986.5,427.9,344668,649315,1,NA,main,6,6,21,1.3,2005-10-10,NULL,alive
263460,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1247,4921,14.8,13.7,994.8,433.7,344669,649316,1,NA,main,6,6,15,1.3,2005-10-10,NULL,alive
263461,1,bci,Lauraceae,Beilschmiedia pendula,Beilschmiedia,pendula,NULL,99,beilpe,1247,4921,18.2,13.9,998.2,433.9,344670,649317,1,NA,main,6,6,17,1.3,2005-10-10,NULL,alive
263462,1,bci,Lauraceae,Beilschmiedia pendula,Beilschmiedia,pendula,NULL,99,beilpe,1247,4921,18.6,13.9,998.6,433.9,344671,649318,1,NA,main,6,6,13,1.3,2005-10-10,NULL,alive
263463,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1247,4921,18.9,11,998.9,431,344672,649319,1,NA,main,6,6,16,1.3,2005-10-10,NULL,alive
263464,1,bci,Lauraceae,Beilschmiedia pendula,Beilschmiedia,pendula,NULL,99,beilpe,1247,4921,18.8,10.8,998.8,430.8,344673,649320,1,NA,main,6,6,18,1.3,2005-10-10,NULL,alive
263465,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1247,4921,16.1,9.6,996.1,429.6,344674,649321,1,NA,main,6,6,11,1.3,2005-10-10,L,alive
263466,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1248,4922,1.8,10.1,981.8,450.1,344675,649322,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263467,1,bci,Simaroubaceae,Simarouba amara,Simarouba,amara,NULL,935,simaam,1248,4922,1.3,12.1,981.3,452.1,344676,649323,1,NA,main,6,6,13,1.3,2005-10-11,NULL,alive
263468,1,bci,Moraceae,Brosimum alicastrum,Brosimum,alicastrum,NULL,108,brosal,1248,4922,3.8,13.1,983.8,453.1,344677,649324,1,NA,main,6,6,15,1.3,2005-10-11,NULL,alive
263469,1,bci,Malvaceae,Herrania purpurea,Herrania,purpurea,NULL,478,herrpu,1248,4922,3.2,12.1,983.2,452.1,344678,649325,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263470,1,bci,Annonaceae,Annona spraguei,Annona,spraguei,NULL,58,annosp,1248,4922,1,17.9,981,457.9,344679,649326,1,NA,main,6,6,75,1.3,2005-10-11,NULL,alive
263471,1,bci,Lauraceae,Beilschmiedia pendula,Beilschmiedia,pendula,NULL,99,beilpe,1248,4922,8.2,15.7,988.2,455.7,344680,649327,1,NA,main,6,6,23,1.3,2005-10-11,NULL,alive
263472,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,5.5,15.2,985.5,455.2,344681,649328,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263473,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,5.1,15.8,985.1,455.8,344682,649329,1,NA,main,6,6,18,1.3,2005-10-11,NULL,alive
263474,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,7,17.5,987,457.5,344683,649330,1,NA,main,6,6,11,1.3,2005-10-11,NULL,alive
263475,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,7.4,19.6,987.4,459.6,344684,649331,1,NA,main,6,6,17,1.3,2005-10-11,NULL,alive
263476,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1248,4922,6.9,10.5,986.9,450.5,344685,649332,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263477,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,5.4,12.7,985.4,452.7,344686,649333,1,NA,main,6,6,13,1.3,2005-10-11,NULL,alive
263478,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,7.1,9.9,987.1,449.9,344687,649334,1,NA,main,6,6,17,1.3,2005-10-11,NULL,alive
263479,1,bci,Clusiaceae,Calophyllum longifolium,Calophyllum,longifolium,NULL,135,calolo,1248,4922,7.2,7.7,987.2,447.7,344688,649335,1,NA,main,6,6,16,1.3,2005-10-11,NULL,alive
263480,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1248,4922,9.6,8,989.6,448,344689,649336,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263481,1,bci,Lauraceae,Ocotea whitei,Ocotea,whitei,NULL,1144,ocotwh,1248,4922,12.9,13.8,992.9,453.8,344690,649337,1,NA,main,6,6,15,1.3,2005-10-11,NULL,alive
263482,1,bci,Annonaceae,Guatteria dumetorum,Guatteria,dumetorum,NULL,445,guatdu,1248,4922,10.8,15.3,990.8,455.3,344691,649338,1,NA,main,6,6,28,1.3,2005-10-11,NULL,alive
263483,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1248,4922,10.3,19.4,990.3,459.4,344692,649339,2,NULL,main,6,6,24,1.3,2005-10-11,M,alive
263484,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1248,4922,10.3,19.4,990.3,459.4,344692,649339,3,NULL,secondary,6,6,12,1.3,2005-10-11,NULL,alive
263485,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1248,4922,10.3,19.4,990.3,459.4,344692,649339,4,NULL,secondary,6,6,10,1.3,2005-10-11,NULL,alive
263486,1,bci,Fabaceae-caesalpinioideae,Senna dariensis,Senna,dariensis,NULL,1161,sennda,1248,4922,13,18.4,993,458.4,344693,649340,1,NA,main,6,6,40,1.3,2005-10-11,NULL,alive
263487,1,bci,Meliaceae,Trichilia pallida,Trichilia,pallida,NULL,1168,tri2pa,1248,4922,13.5,17.9,993.5,457.9,344694,649341,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263488,1,bci,Burseraceae,Protium panamense,Protium,panamense,NULL,827,protpa,1248,4922,12.4,17.8,992.4,457.8,344695,649342,1,NA,main,6,6,40,1.3,2005-10-11,NULL,alive
263489,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1248,4922,13.1,16.4,993.1,456.4,344696,649343,1,NA,main,6,6,20,1.3,2005-10-11,NULL,alive
263490,1,bci,Annonaceae,Annona acuminata,Annona,acuminata,NULL,49,annoac,1248,4922,13.8,16.4,993.8,456.4,344697,649344,1,NA,main,6,6,19,1.3,2005-10-11,NULL,alive
263491,1,bci,Melastomataceae,Conostegia cinnamomea,Conostegia,cinnamomea,NULL,255,conoci,1248,4922,14.3,16,994.3,456,344698,649345,3,NULL,main,6,6,28,1.3,2005-10-11,M,alive
263492,1,bci,Melastomataceae,Conostegia cinnamomea,Conostegia,cinnamomea,NULL,255,conoci,1248,4922,14.3,16,994.3,456,344698,649345,4,NULL,secondary,6,6,10,1.3,2005-10-11,NULL,alive
263493,1,bci,Rubiaceae,Pentagonia macrophylla,Pentagonia,macrophylla,NULL,750,pentma,1248,4922,15.3,18.7,995.3,458.7,344699,649346,1,NULL,main,6,6,NA,NA,2005-10-11,"D,N",dead
263494,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,17.6,10.6,997.6,450.6,344700,649347,1,NA,main,6,6,NA,NA,2005-10-11,"D,N",dead
263495,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,17.9,6.1,997.9,446.1,344701,649348,2,NULL,main,6,6,14,1.3,2005-10-11,M,alive
263496,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1248,4922,17.9,6.1,997.9,446.1,344701,649348,3,NULL,secondary,6,6,13,1.3,2005-10-11,NULL,alive
263497,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1249,4923,3.4,1.5,983.4,461.5,344702,649349,1,NA,main,6,6,NA,NA,2005-10-11,"D,T",dead
263498,1,bci,Anacardiaceae,Spondias radlkoferi,Spondias,radlkoferi,NULL,966,sponra,1249,4923,1.4,3.8,981.4,463.8,344703,649350,1,NA,main,6,6,41,1.3,2005-10-11,NULL,alive
263499,1,bci,Clusiaceae,Garcinia intermedia,Garcinia,intermedia,NULL,1125,gar2in,1249,4923,4.4,2.6,984.4,462.6,344704,649351,1,NA,main,6,6,15,1.3,2005-10-11,NULL,alive
263500,1,bci,Sapotaceae,Pouteria reticulata,Pouteria,reticulata,NULL,1155,poutre,1249,4923,4.5,1.6,984.5,461.6,344705,649352,1,NA,main,6,6,16,1.3,2005-10-11,NULL,alive
263501,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1249,4923,4.9,1.5,984.9,461.5,344706,649353,1,NA,main,6,6,30,1.3,2005-10-11,NULL,alive
263502,1,bci,Fabaceae-papilionoideae,Pterocarpus rohrii,Pterocarpus,rohrii,NULL,869,pterro,1249,4923,1.1,5.9,981.1,465.9,344707,649354,4,NULL,main,6,6,33,1.3,2005-10-11,NULL,alive
263503,1,bci,Lauraceae,Beilschmiedia pendula,Beilschmiedia,pendula,NULL,99,beilpe,1249,4923,7.8,15.1,987.8,475.1,344708,649355,1,NA,main,6,6,22,1.3,2005-10-11,NULL,alive
263504,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1249,4923,7.2,13.9,987.2,473.9,344709,649356,2,NA,main,6,6,NA,NA,2005-10-11,R,alive
263505,1,bci,Bignoniaceae,Tabebuia rosea,Tabebuia,rosea,NULL,988,tab1ro,1249,4923,6.7,8.6,986.7,468.6,344710,649357,1,NA,main,6,6,19,1.3,2005-10-11,NULL,alive
263506,1,bci,Urticaceae,Cecropia insignis,Cecropia,insignis,NULL,177,cecrin,1249,4923,5.3,0.5,985.3,460.5,344711,649358,1,NA,main,6,6,56,1.3,2005-10-11,NULL,alive
263507,1,bci,Clusiaceae,Marila laxiflora,Marila,laxiflora,NULL,610,mar1la,1249,4923,8.4,1,988.4,461,344712,649359,4,NULL,main,6,6,24,1.3,2005-10-11,M,alive
263508,1,bci,Clusiaceae,Marila laxiflora,Marila,laxiflora,NULL,610,mar1la,1249,4923,8.4,1,988.4,461,344712,649359,5,NULL,secondary,6,6,21,1.3,2005-10-11,NULL,alive
263509,1,bci,Clusiaceae,Marila laxiflora,Marila,laxiflora,NULL,610,mar1la,1249,4923,8.4,1,988.4,461,344712,649359,6,NULL,secondary,6,6,14,1.3,2005-10-11,NULL,alive
263510,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1249,4923,12.4,5.5,992.4,465.5,344713,649360,1,NA,main,6,6,15,1.3,2005-10-11,NULL,alive
263511,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1249,4923,10.7,5.8,990.7,465.8,344714,649361,1,NA,main,6,6,16,1.3,2005-10-11,NULL,alive
263512,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1249,4923,10.6,6.7,990.6,466.7,344715,649362,1,NA,main,6,6,16,1.3,2005-10-11,NULL,alive
263513,1,bci,Myrsinaceae,Stylogyne turbacensis,Stylogyne,turbacensis,NULL,1166,stylst,1249,4923,14.3,15.4,994.3,475.4,344716,649363,1,NA,main,6,6,16,1.3,2005-10-11,NULL,alive
263514,1,bci,Clusiaceae,Calophyllum longifolium,Calophyllum,longifolium,NULL,135,calolo,1249,4923,11.2,15.7,991.2,475.7,344717,649364,1,NA,main,6,6,28,1.3,2005-10-11,NULL,alive
263515,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1249,4923,16,16.6,996,476.6,344718,649365,1,NA,main,6,6,14,1.3,2005-10-11,NULL,alive
263516,1,bci,Lauraceae,Ocotea whitei,Ocotea,whitei,NULL,1144,ocotwh,1249,4923,17.2,1.3,997.2,461.3,344719,649366,1,NA,main,6,6,59,1.3,2005-10-11,NULL,alive
263517,1,bci,Rubiaceae,Psychotria cyanococca,Psychotria,cyanococca,NULL,1446,psycpi,1249,4923,16.2,1.9,996.2,461.9,344720,649367,3,NULL,main,6,6,18,1.3,2005-10-11,M,alive
263518,1,bci,Rubiaceae,Psychotria cyanococca,Psychotria,cyanococca,NULL,1446,psycpi,1249,4923,16.2,1.9,996.2,461.9,344720,649367,4,NULL,secondary,6,6,15,1.3,2005-10-11,NULL,alive
263519,1,bci,Rubiaceae,Psychotria cyanococca,Psychotria,cyanococca,NULL,1446,psycpi,1249,4923,16.2,1.9,996.2,461.9,344720,649367,5,NULL,secondary,6,6,11,1.3,2005-10-11,NULL,alive
263520,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1249,4923,15.9,2.9,995.9,462.9,344721,649368,1,NA,main,6,6,17,1.3,2005-10-11,NULL,alive
263521,1,bci,Burseraceae,Protium costaricense,Protium,costaricense,NULL,825,protco,1249,4923,15.4,4.6,995.4,464.6,344722,649369,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
263522,1,bci,Rubiaceae,Macrocnemum roseum,Macrocnemum,roseum,NULL,1136,macrgl,1249,4923,17.7,3.3,997.7,463.3,344723,649370,2,NA,main,6,6,NA,NA,2005-10-11,R,alive
263523,1,bci,Lauraceae,Ocotea whitei,Ocotea,whitei,NULL,1144,ocotwh,1249,4923,18.6,3.1,998.6,463.1,344724,649371,2,NULL,main,6,6,16,1.3,2005-10-11,"L,M",alive
263524,1,bci,Lauraceae,Ocotea whitei,Ocotea,whitei,NULL,1144,ocotwh,1249,4923,18.6,3.1,998.6,463.1,344724,649371,3,NULL,secondary,6,6,10,1.3,2005-10-11,NULL,alive
263525,1,bci,Piperaceae,Piper aequale,Piper,aequale,NULL,765,pipeae,1250,4924,2.7,11.2,982.7,491.2,344725,649372,1,NA,main,6,6,12,1.3,2005-10-11,L,alive
263526,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1250,4924,4.3,14.7,984.3,494.7,344726,649373,1,NA,main,6,6,16,1.3,2005-10-11,NULL,alive
263527,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1250,4924,4.6,19.2,984.6,499.2,344727,649374,1,NA,main,6,6,11,1.3,2005-10-11,NULL,alive
263528,1,bci,Clusiaceae,Calophyllum longifolium,Calophyllum,longifolium,NULL,135,calolo,1250,4924,7.7,12.2,987.7,492.2,344728,649375,1,NA,main,6,6,18,1.3,2005-10-11,NULL,alive
263529,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1250,4924,5.6,12.1,985.6,492.1,344729,649376,3,NULL,main,6,6,17,1.3,2005-10-11,NULL,alive
263530,1,bci,Annonaceae,Mosannona garwoodii,Mosannona,garwoodii,NULL,1139,malmsp,1250,4924,8.5,3.8,988.5,483.8,344730,649377,2,NULL,main,6,6,18,1.3,2005-10-11,M,alive
263531,1,bci,Annonaceae,Mosannona garwoodii,Mosannona,garwoodii,NULL,1139,malmsp,1250,4924,8.5,3.8,988.5,483.8,344730,649377,3,NULL,secondary,6,6,12,1.3,2005-10-11,NULL,alive
263532,1,bci,Meliaceae,Guarea bullata,Guarea,bullata,NULL,1127,guarsp,1250,4924,12.2,3.9,992.2,483.9,344731,649378,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
263533,1,bci,Clusiaceae,Garcinia intermedia,Garcinia,intermedia,NULL,1125,gar2in,1250,4924,13.7,4,993.7,484,344732,649379,1,NA,main,6,6,15,1.3,2005-10-11,NULL,alive
263534,1,bci,Myrsinaceae,Ardisia standleyana,Ardisia,standleyana,NULL,1448,ardife,1250,4924,12.8,3.2,992.8,483.2,344733,649380,1,NA,main,6,6,11,1.3,2005-10-11,L,alive
263535,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1250,4924,12.3,5.6,992.3,485.6,344734,649381,2,NA,main,6,6,10,1.3,2005-10-11,R,alive
263536,1,bci,Rutaceae,Zanthoxylum acuminatum,Zanthoxylum,acuminatum,NULL,1099,zantpr,1250,4924,17.8,11.9,997.8,491.9,344735,649383,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
266135,1,bci,Picramniaceae,Picramnia latifolia,Picramnia,latifolia,NULL,762,picrla,1246,4920,1.5,13.5,981.5,413.5,347148,703640,1,NA,main,6,6,11,1.3,2005-10-11,NULL,alive
266786,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1241,4915,5.2,3.4,985.2,303.4,347723,704543,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
266787,1,bci,Euphorbiaceae,Croton billbergianus,Croton,billbergianus,NULL,289,crotbi,1243,4917,0.7,11,980.7,351,347724,704544,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
266788,1,bci,Myrtaceae,Eugenia coloradoensis,Eugenia,coloradoensis,NULL,358,eugeco,1243,4917,15.2,9,995.2,349,347725,704545,1,NA,main,6,6,14,1.3,2005-10-07,NULL,alive
282715,1,bci,Chrysobalanaceae,Licania platypus,Licania,platypus,NULL,572,licapl,1245,4919,14.8,10.9,994.8,390.9,362665,737472,1,NA,main,6,6,11,1.3,2005-10-11,L,alive
282716,1,bci,Solanaceae,Cestrum megalophyllum,Cestrum,megalophyllum,NULL,188,cestme,1248,4922,15.8,10.8,995.8,450.8,362666,737473,1,NA,main,6,6,15,1.3,2005-10-11,NULL,alive
282717,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1248,4922,15.6,11.5,995.6,451.5,362667,737474,1,NA,main,6,6,20,1.3,2005-10-11,NULL,alive
282718,1,bci,Burseraceae,Protium panamense,Protium,panamense,NULL,827,protpa,1248,4922,15.5,12,995.5,452,362668,737475,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
282719,1,bci,Rubiaceae,Psychotria cyanococca,Psychotria,cyanococca,NULL,1446,psycpi,1248,4922,15,10.1,995,450.1,362669,737476,1,NA,main,6,6,12,1.3,2005-10-11,NULL,alive
288363,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,1.8,4.1,981.8,304.1,368010,749457,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
288364,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,2.4,1.1,982.4,301.1,368011,749458,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288365,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1241,4915,3.8,5.9,983.8,305.9,368012,749459,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288366,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,3.5,8,983.5,308,368013,749460,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288367,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,14.7,4.3,994.7,304.3,368014,749461,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
288368,1,bci,Euphorbiaceae,Acalypha diversifolia,Acalypha,diversifolia,NULL,6,acaldi,1241,4915,15.8,11.8,995.8,311.8,368015,749462,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288369,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,17.3,4.8,997.3,304.8,368016,749463,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
288370,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1242,4916,2.7,8.9,982.7,328.9,368017,749464,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
288371,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1242,4916,4.8,14.6,984.8,334.6,368018,749465,1,NA,main,6,6,12,1.3,2005-10-07,NULL,alive
288372,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1242,4916,2.9,18,982.9,338,368019,749466,1,NA,main,6,6,12,1.3,2005-10-07,NULL,alive
288373,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1242,4916,3.7,18,983.7,338,368020,749467,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288374,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1242,4916,4,17.1,984,337.1,368021,749468,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288375,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1242,4916,6.7,18.3,986.7,338.3,368022,749469,1,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
288376,1,bci,Erythroxylaceae,Erythroxylum panamense,Erythroxylum,panamense,NULL,348,ery2pa,1242,4916,12,13.9,992,333.9,368023,749470,1,NA,main,6,6,12,1.3,2005-10-07,NULL,alive
288377,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1242,4916,13.2,16.4,993.2,336.4,368024,749471,1,NA,main,6,6,12,1.3,2005-10-07,NULL,alive
288378,1,bci,Meliaceae,Guarea guidonia,Guarea,guidonia,NULL,435,guargu,1243,4917,1.5,7.2,981.5,347.2,368025,749472,1,NA,main,6,6,12,1.3,2005-10-07,NULL,alive
288379,1,bci,Clusiaceae,Vismia baccifera,Vismia,baccifera,NULL,1076,vismba,1243,4917,0.1,7.8,980.1,347.8,368026,749473,1,NA,main,6,6,13,1.3,2005-10-07,NULL,alive
288380,1,bci,Clusiaceae,Vismia baccifera,Vismia,baccifera,NULL,1076,vismba,1243,4917,0.6,8.2,980.6,348.2,368027,749474,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
288381,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,0.5,13.3,980.5,353.3,368028,749475,1,NULL,main,6,6,13,1.3,2005-10-07,M,alive
288382,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1243,4917,0.5,13.3,980.5,353.3,368028,749475,2,NULL,secondary,6,6,12,1.3,2005-10-07,NULL,alive
288383,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1243,4917,3.6,16.3,983.6,356.3,368029,749476,1,NA,main,6,6,17,1.3,2005-10-07,NULL,alive
288384,1,bci,Salicaceae,Casearia aculeata,Casearia,aculeata,NULL,158,caseac,1243,4917,0.3,19.6,980.3,359.6,368030,749477,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
288385,1,bci,Myrtaceae,Eugenia galalonensis,Eugenia,galalonensis,NULL,360,eugega,1243,4917,0.2,19.9,980.2,359.9,368031,749478,1,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
